"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1937491680275644548","Tue Jun 24 12:43:08 +0000 2025","1","19.42 Situasi arus lalu lintas di Traffic Light Emporium Pluit Jakut arah Muara Angke maupun arah Jembatan Tiga terpantau ramai lancar. https://t.co/hIlxutzxWl","1937491680275644548","https://pbs.twimg.com/media/GuNaZOAbwAAZSVf.jpg","","in","","0","0","0","https://x.com/undefined/status/1937491680275644548","76647722",
"1937486767478964448","Tue Jun 24 12:23:36 +0000 2025","2","19.23 Situasi arus lalu lintas di Jl. Gelora Jakpus arah Semanggi maupun arah Bendungan Hilir terpantau cukup padat. https://t.co/Mqk1eFUAmv","1937486767478964448","https://pbs.twimg.com/media/GuNV7Joa4AEBntG.jpg","","in","","0","0","0","https://x.com/undefined/status/1937486767478964448","76647722",
"1937479350947054043","Tue Jun 24 11:54:08 +0000 2025","1","18.53 Situasi arus lalu lintas di Traffic Light Pasar Rebo Jaktim arah Cijantung maupun arah Jl. TB Simatupang terpantau ramai lancar. https://t.co/jVGBnhkxYa","1937479350947054043","https://pbs.twimg.com/media/GuNPLxEbEAAkVeX.jpg","","in","","0","0","0","https://x.com/undefined/status/1937479350947054043","76647722",
"1937464716512886821","Tue Jun 24 10:55:59 +0000 2025","3","17.55 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 05+800 (Kuningan) arah Pancoran terpantau cukup padat sedangkan arah Slipi terpantau ramai lancar. https://t.co/C5jFVoHn3t","1937464716512886821","https://pbs.twimg.com/media/GuNB4AvagAM8A7x.jpg","","in","","0","1","1","https://x.com/undefined/status/1937464716512886821","76647722",
"1937460932655173908","Tue Jun 24 10:40:57 +0000 2025","1","17.40 Situasi arus lalu lintas di Traffic Light Cengkareng Jakbar arah Kapuk maupun arah Kalideres terpantau cukup padat. https://t.co/WcsGqygryV","1937460932655173908","https://pbs.twimg.com/media/GuM-bambAAAcNVq.jpg","","in","","0","0","0","https://x.com/undefined/status/1937460932655173908","76647722",
"1937458907666104383","Tue Jun 24 10:32:54 +0000 2025","3","17.32 Situasi arus lalu lintas di Traffic Light Kolong Cakung Jaktim arah Bekasi maupun arah Cilincing terpantau ramai cenderung padat. https://t.co/QaFJUFUlb9","1937458907666104383","https://pbs.twimg.com/media/GuM8lxwaIAArOty.jpg","","in","","0","0","0","https://x.com/undefined/status/1937458907666104383","76647722",
"1937453310665183554","Tue Jun 24 10:10:40 +0000 2025","1","17.10 Situasi arus lalu lintas di Jalur Arteri Jl. Gatot Subroto Jaksel arah Slipi maupun arah Senayan terpantau ramai cenderung padat. https://t.co/Ji0ww5TWP5","1937453310665183554","https://pbs.twimg.com/media/GuM3fkGaoAEu4lJ.jpg","","in","","0","0","0","https://x.com/undefined/status/1937453310665183554","76647722",
"1937452453202657731","Tue Jun 24 10:07:15 +0000 2025","5","17.06 Situasi arus lalu lintas di Traffic Light Santa Jl. Tendean Jaksel arah Mampang Prapatan maupun arah Pancoran terpantau ramai cenderung padat. https://t.co/6iTdXde6Cw","1937452453202657731","https://pbs.twimg.com/media/GuM2tVIasAAT-uc.jpg","","in","","0","0","2","https://x.com/undefined/status/1937452453202657731","76647722",
"1937447996926693738","Tue Jun 24 09:49:33 +0000 2025","2","16.48 Situasi arus lalu lintas di Traffic Light Robinson Pasar Minggu Jaksel arah Lenteng Agung maupun arah Kalibata terpantau ramai lancar. https://t.co/EC2KsPSG3V","1937447996926693738","https://pbs.twimg.com/media/GuMyqjbaEAE8Lda.jpg","","in","","0","0","0","https://x.com/undefined/status/1937447996926693738","76647722",
"1937439356643622976","Tue Jun 24 09:15:13 +0000 2025","0","16.13 Situasi lalu lintas di Traffic Light kalibata Jaksel terpantau ramai lancar. https://t.co/wlVmp1a66Z","1937439356643622976","https://pbs.twimg.com/media/GuMql8magAEyXx6.jpg","","in","","0","0","1","https://x.com/undefined/status/1937439356643622976","76647722",
"1937434331758362737","Tue Jun 24 08:55:15 +0000 2025","3","15.54 Situasi lalu lintas di Traffic Light Tugu Tani Jakpus dari arah Kebon Sirih menuju kwitang terpantau ramai lancar. https://t.co/iVF3ju4igi","1937434331758362737","https://pbs.twimg.com/media/GuMmQEyaYAAu_s8.jpg","","in","","0","0","1","https://x.com/undefined/status/1937434331758362737","76647722",
"1937381465509233112","Tue Jun 24 08:51:07 +0000 2025","1","@RadioElshinta @DedyRosy Halo sobat Polri terima kasih atas informasinya Terkait Truk tersebut sudah ditangani oleh Satlantas Polres Tangerang Kota Saat ini situasi arus lalu lintas sudah kembali normal. Apabila ada informasi lain silakan hubungi nomor 110","1937433294792163509","","RadioElshinta","in","","0","0","0","https://x.com/undefined/status/1937433294792163509","76647722",
"1937432168445440105","Tue Jun 24 08:46:39 +0000 2025","2","15.44 Situasi lalu lintas di Depan PRJ Kemayoran Jakpus terpantau masih cukup ramai lancar. https://t.co/u0NwY5lpAf","1937432168445440105","https://pbs.twimg.com/media/GuMkR4nagAEzmLl.jpg","","in","","0","1","1","https://x.com/undefined/status/1937432168445440105","76647722",
"1937430503864566198","Tue Jun 24 08:40:02 +0000 2025","4","15.30 Situasi lalu lintas di tol dalam kota Semanggi arah Cawang terpantau ramai lancar. https://t.co/5kExGi1qkJ","1937430503864566198","https://pbs.twimg.com/amplify_video_thumb/1937430404577034241/img/JXxLFHyKAIQ_B7K9.jpg","","in","","0","0","0","https://x.com/undefined/status/1937430503864566198","76647722",
"1937336591758057661","Tue Jun 24 08:34:43 +0000 2025","0","@sasongko_23 Halo sobat Polri terima kasih atas informasinya. Satlantas Polres Jakarta Barat telah berupaya melakukan pengaturan lalu lintas di jalur tersebut. Hingga pukul 11.00 situasi arus lalin sudah kembali lancar dan normal. Apabila ada informasi lain silakan hubungi 110","1937429165587992894","","sasongko_23","in","","0","0","0","https://x.com/undefined/status/1937429165587992894","76647722",
"1937075588080222611","Tue Jun 24 07:39:12 +0000 2025","0","@hansssolo Halo sobat Polri terima kasih atas informasinya. Satlantas Polres Jakarta Selatan telah berupaya melakukan pengaturan lalu lintas di jalur tersebut. Hingga pukul 13.55 situasi arus lalin sudah kembali lancar dan normal. Apabila ada informasi lain silakan hubungi 0812-5011-0110","1937415196110389369","","hansssolo","in","","0","0","0","https://x.com/undefined/status/1937415196110389369","76647722",
"1937395977700466936","Tue Jun 24 06:22:50 +0000 2025","6","13.21 Saat ini masih sedang berlangsung kegiatan Penyampaian pendapat di depan Gedung DPR RI Jl. Gatot Subroto Jakpus Situasi arus lalu lintas menuju arah Slipi maupun arah Palmerah terpantau ramai cenderung padat. https://t.co/SatfcRK6Ns","1937395977700466936","https://pbs.twimg.com/media/GuMDXm_bQAA8RYV.jpg","","in","","0","1","3","https://x.com/undefined/status/1937395977700466936","76647722",
"1937357456495321480","Tue Jun 24 03:49:46 +0000 2025","3","10.47 Saat ini sedang berlangsung kegiatan Penyampaian pendapat di depan Gedung DPR RI Jl. Gatot Subroto Jakpus Untuk situasi arus lalu lintas yang menuju arah Slipi maupun arah Palmerah terpantau masih ramai lancar. https://t.co/iXLkfhQBVs","1937357456495321480","https://pbs.twimg.com/media/GuLgUz4aUAA7fG6.jpg","","in","","0","0","2","https://x.com/undefined/status/1937357456495321480","76647722",
"1937344814993014831","Tue Jun 24 02:59:32 +0000 2025","3","09.58 Situasi arus lalu lintas di Traffic Light Patung Kuda Monas Jl. Medan Merdeka Barat Jakpus arah Harmoni maupun arah Jl. Budi Kemuliaan terpantau ramai lancar. https://t.co/NaqmCavp8O","1937344814993014831","https://pbs.twimg.com/media/GuLU0bEagAE8rwh.jpg","","in","","0","1","0","https://x.com/undefined/status/1937344814993014831","76647722",
"1937343306633216292","Tue Jun 24 02:53:33 +0000 2025","3","09.52 Terdapat pengerjaan Pengecoran Jalan di depan Mapolsek Cengkareng Jl. Kamal Raya Jakbar Untuk Situasi arus lalu lintas dari arah Jl. Kayu Besar menuju arah Jl. Raya Daan Mogot terpantau cukup padat. https://t.co/eF62DLmOiv","1937343306633216292","https://pbs.twimg.com/media/GuLTcObaYAAQd8j.jpg","","in","","2","1","1","https://x.com/undefined/status/1937343306633216292","76647722",
"1937340671863722079","Tue Jun 24 02:43:04 +0000 2025","2","09.42 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 00+600 (Cawang) arah Pancoran terpantau cukup padat sedangkan arah Cikampek maupun Jagorawi terpantau ramai lancar. https://t.co/moxLAUYkkb","1937340671863722079","https://pbs.twimg.com/media/GuLRC8IagAER9UZ.jpg","","in","","0","0","0","https://x.com/undefined/status/1937340671863722079","76647722",
"1937336367023026196","Tue Jun 24 02:25:58 +0000 2025","6","09.25 Anggota Sat Lantas Jakarta Barat bersama Dishub melakukan Pengamanan Kamseltibcar Lantas serta Pengecekan pengerjaan perbaikan Jalan di Kawasan depan Ruko 1000 Jl. Taman Palem Lestari Cengkareng Jakbar Situasi arus lalu lintas terpantau cukup padat. https://t.co/z0TyRMOKP0","1937336367023026196","https://pbs.twimg.com/media/GuLNI3yagAY6pkS.jpg","","in","","3","2","2","https://x.com/undefined/status/1937336367023026196","76647722",
"1937326191419208163","Tue Jun 24 01:45:32 +0000 2025","14","08.45 Terjadi Kecelakaan lalu lintas Tunggal sebuah kendaraan Mobil Penumpang tersangkut pembatas Jalan di Underpass Mampang Prapatan Jaksel menuju arah Jl. Rasuna Said untuk saat ini sedang dalam proses Evakuasi oleh Petugas Imbas dari Kejadian tersebut situasi arus lalu https://t.co/sfWDJc7rRu","1937326191419208163","https://pbs.twimg.com/media/GuLD3haacAA9qo6.jpg","","in","","3","7","6","https://x.com/undefined/status/1937326191419208163","76647722",
"1937316278848627030","Tue Jun 24 01:06:09 +0000 2025","3","08.05 Situasi arus lalu lintas di Traffic Light Halim Lama Jl. D.I Panjaitan Jaktim arah Jl. Mayjen Sutoyo maupun arah Cipinang terpantau ramai lancar. https://t.co/27GGCPolsC","1937316278848627030","https://pbs.twimg.com/media/GuK64iCagAIURfr.jpg","","in","","0","0","2","https://x.com/undefined/status/1937316278848627030","76647722",
"1937308267409252856","Tue Jun 24 00:34:19 +0000 2025","1","07.05 Situasi arus lalu lintas di Traffic Light Rindam arah Tj.Barat terpantau ramai lancar. https://t.co/vmYP9M1WIg","1937308267409252856","https://pbs.twimg.com/media/GuKzk9QbcAA3IJQ.jpg","","in","","0","0","0","https://x.com/undefined/status/1937308267409252856","76647722",
"1937307926156476917","Tue Jun 24 00:32:57 +0000 2025","1","07.00 Situasi arus lalu lintas di Traffic Light Garuda arah Traffic Light HEK terpantau lancar. https://t.co/EZ9lFCaGo7","1937307926156476917","https://pbs.twimg.com/media/GuKzRlBagAEpNnw.jpg","","in","","0","0","0","https://x.com/undefined/status/1937307926156476917","76647722",
"1937307630697054287","Tue Jun 24 00:31:47 +0000 2025","1","06.45 Situasi arus lalu lintas di Traffic Light Tomang terpantau lancar. https://t.co/siYSHW4YQ0","1937307630697054287","https://pbs.twimg.com/media/GuKzAQBagAAdv5X.jpg","","in","","0","1","0","https://x.com/undefined/status/1937307630697054287","76647722",
"1937307097215172980","Tue Jun 24 00:29:40 +0000 2025","1","06.30 Situasi arus lalu-lintas di depan Cibubur Junction Jakarta Timur terpantau lancar. https://t.co/q5UmxoQaNL","1937307097215172980","https://pbs.twimg.com/media/GuKygreagAEEurf.jpg","","in","","0","0","0","https://x.com/undefined/status/1937307097215172980","76647722",
"1937174072859009528","Mon Jun 23 15:41:04 +0000 2025","1","21.05 Situasi arus lalu-lintas malam hari di ruas Tol JORR Simpang Cikunir 3 dari Jati Asih menuju Tj. Priok Cikampek dan Layang MBZ maupun arah sebaliknya terpantau ramai lancar. https://t.co/NE20VvC1XM","1937174072859009528","https://pbs.twimg.com/amplify_video_thumb/1937150640800542720/img/bu_e39foH7_BAyMj.jpg","","in","","0","0","0","https://x.com/undefined/status/1937174072859009528","76647722",
"1937149682456871400","Mon Jun 23 14:04:09 +0000 2025","2","20.55 Situasi arus lalu-lintas malam hari di sekitaran Tl. Kolong Cacing Jl. Bekasi Raya yang mengarah Pulo Gadung Cilincing Kranji / Bekasi dan Cakung terpantau ramai lancar. https://t.co/BKBX2q3AO5","1937149682456871400","https://pbs.twimg.com/media/GuIjWayXQAAAHEk.jpg","","in","","0","0","2","https://x.com/undefined/status/1937149682456871400","76647722",
"1936993793724875260","Mon Jun 23 03:44:42 +0000 2025","2","Situasi arus lalu lintas di Ruas Tol Dalam Kota (Kuningan) arah Semanggi maupun arah Cawang terpantau ramai lancar. https://t.co/Gswzt2BjjO","1936993793724875260","https://pbs.twimg.com/media/GuGVkczboAAqxP9.jpg","","in","","0","0","0","https://x.com/undefined/status/1936993793724875260","76647722",
"1936988521597985014","Mon Jun 23 03:23:45 +0000 2025","3","Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 13+200 (Tomang) arah Grogol maupun arah Cawang terpantau ramai lancar. https://t.co/CyMIRPc7Uq","1936988521597985014","https://pbs.twimg.com/media/GuGQwz1XwAALoZa.jpg","","in","","0","0","0","https://x.com/undefined/status/1936988521597985014","76647722",
"1936978032541184492","Mon Jun 23 02:42:04 +0000 2025","1","09.41 Kendaraan Truk Trailer alami gangguan mesin di Exit Tol Cibubur arah Cileungsi situasi arus lalu lintas menjelang lokasi terpantau padat. https://t.co/N9cV8cP9L7","1936978032541184492","https://pbs.twimg.com/media/GuGG_maXMAAqXmz.jpg","","in","","0","0","0","https://x.com/undefined/status/1936978032541184492","76647722",
"1936951144854765594","Mon Jun 23 00:55:14 +0000 2025","1","07.54 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 00+600 (Cawang) arah Pancoran maupun arah Cikampek terpantau ramai lancar. https://t.co/XGDAvlR955","1936951144854765594","https://pbs.twimg.com/media/GuFuuEGW0AAFFRL.jpg","","in","","0","0","0","https://x.com/undefined/status/1936951144854765594","76647722",
"1936943640401875425","Mon Jun 23 00:25:25 +0000 2025","1","07.24 Situasi arus lalu lintas di Traffic Light Kolong Cakung Jaktim arah Bekasi maupun arah Cilincing terpantau ramai lancar. https://t.co/0OwFyJI7S5","1936943640401875425","https://pbs.twimg.com/media/GuFn8w-a4AAnc7J.jpg","","in","","0","0","0","https://x.com/undefined/status/1936943640401875425","76647722",
"1936936009578811576","Sun Jun 22 23:55:05 +0000 2025","1","06.51 Situasi arus lalu lintas di Traffic Light CSW Melawai Jaksel arah Bulungan maupun arah Jl. Panglima Polim terpantau ramai lancar. https://t.co/TNgzdBfqlE","1936936009578811576","https://pbs.twimg.com/media/GuFe1ZcXUAAcLjT.jpg","","in","","0","0","0","https://x.com/undefined/status/1936936009578811576","76647722",
"1936932516780552580","Sun Jun 22 23:41:13 +0000 2025","2","06.40 Situasi arus lalu lintas di Traffic Light Cengkareng Jakbar arah Pesing maupun arah Kalideres terpantau ramai lancar. https://t.co/Fflfcpjiq2","1936932516780552580","https://pbs.twimg.com/media/GuFcBP5WgAAvcUX.jpg","","in","","0","0","1","https://x.com/undefined/status/1936932516780552580","76647722",
"1936930114492879078","Sun Jun 22 23:31:40 +0000 2025","1","06.31 Situasi arus lalu lintas di Traffic Light Pintu Besi Jl. Gunung Sahari Jakpus arah Ancol maupun arah Kemayoran terpantau ramai lancar. https://t.co/vnMX5I92Fd","1936930114492879078","https://pbs.twimg.com/media/GuFbqeyWcAALWxS.jpg","","in","","0","0","0","https://x.com/undefined/status/1936930114492879078","76647722",
"1936927728391135381","Sun Jun 22 23:22:11 +0000 2025","1","06.22 Situasi arus lalu lintas di Traffic Light Pancoran Jaksel arah Tebet maupun arah Kuningan terpantau ramai lancar. https://t.co/g8rpCEoTLM","1936927728391135381","https://pbs.twimg.com/media/GuFY3byaQAAIci1.jpg","","in","","0","0","0","https://x.com/undefined/status/1936927728391135381","76647722",
"1936926621325558029","Sun Jun 22 23:17:47 +0000 2025","2","06.17 Situasi arus lalu lintas di Traffic Light Jambul Jl. Dewi Sartika Jaktim arah Kalibata maupun arah Cililitan terpantau cukup padat. https://t.co/MDPl3YKxy1","1936926621325558029","https://pbs.twimg.com/media/GuFYeZmXEAAtilP.jpg","","in","","0","0","0","https://x.com/undefined/status/1936926621325558029","76647722",
"1936814105828196678","Sun Jun 22 15:50:41 +0000 2025","2","22.49 Anggota Satlantas Jaktim melaksanakan kegiatan pengaturan lalu lintas sehubungan dengan adanya pengerjaan betonisasi Jalan di depan Mall Cibubur Junction Untuk situasi lalu lintas terpantau ramai lancar. https://t.co/z1JjFJzBIO","1936814105828196678","https://pbs.twimg.com/media/GuDyH_wbkAAhkjc.jpg","","in","","0","2","1","https://x.com/undefined/status/1936814105828196678","76647722",
"1936792196889637158","Sun Jun 22 14:23:38 +0000 2025","1","21.23 Anggota Satlantas Jaktim melaksanakan kegiatan pengaturan lalu lintas sehubungan dengan adanya pengerjaan betonisasi Jalan di Pupar Kolong Cakung Untuk situasi lalu lintas terpantau ramai lancar. https://t.co/JCt5e5qmlJ","1936792196889637158","https://pbs.twimg.com/media/GuDeNWqXUAAvSJd.jpg","","in","","0","0","1","https://x.com/undefined/status/1936792196889637158","76647722",
"1936787650570321968","Sun Jun 22 14:05:34 +0000 2025","4","21.05 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 05+800 (Kuningan) arah Pancoran maupun arah Semanggi terpantau ramai lancar. https://t.co/dELQkUdjKP","1936787650570321968","https://pbs.twimg.com/media/GuDaF2MWwAAp1dV.jpg","","in","","0","0","1","https://x.com/undefined/status/1936787650570321968","76647722",
"1936779428488687656","Sun Jun 22 13:32:54 +0000 2025","2","20.31 Situasi arus lalu lintas di Traffic Light Bundaran Senayan Jaksel arah Semanggi maupun arah Pakubuwono terpantau ramai lancar. https://t.co/EUGMDhASKn","1936779428488687656","https://pbs.twimg.com/media/GuDSmV-WMAAAJJq.jpg","","in","","0","0","0","https://x.com/undefined/status/1936779428488687656","76647722",
"1936762676090413233","Sun Jun 22 12:26:19 +0000 2025","1","19.25 Situasi arus lalu lintas terkini di Traffic Light Tugu Tani arah Gambir Jakarta Pusat terpantau ramai lancar. https://t.co/5kIHd1wqG5","1936762676090413233","https://pbs.twimg.com/media/GuDDYP2XMAA-tF5.jpg","","in","","0","0","0","https://x.com/undefined/status/1936762676090413233","76647722",
"1936762101315539065","Sun Jun 22 12:24:02 +0000 2025","2","19.00 Anggota Sat Lantas Jakarta Pusat bersama TNI melaksanakan kegiatan pengamanan di Pintu 8 Jiexpo Kemayoran situasi terpantau kondusif. https://t.co/pqB4zljSXD","1936762101315539065","https://pbs.twimg.com/media/GuDC3Efa8AAYL2g.jpg","","in","","0","0","1","https://x.com/undefined/status/1936762101315539065","76647722",
"1936747814274711552","Sun Jun 22 11:27:16 +0000 2025","2","17.20 Situasi arus lalu lintas di Traffic Light Oteva depan Istana Negara arah Harmoni maupun yang akan mengarah Bundaran Patung Kuda terpantau lancar. https://t.co/aCeTlKYQQz","1936747814274711552","https://pbs.twimg.com/amplify_video_thumb/1936747634808721409/img/3STyYKFaV-ftz4m5.jpg","","in","","0","0","0","https://x.com/undefined/status/1936747814274711552","76647722",
"1936736137500061859","Sun Jun 22 10:40:52 +0000 2025","5","16.20 Situasi arus lalu lintas di Off Ramp Cipete dan yang akan mengarah Mampang Prapatan terpantau lancar. https://t.co/qdZnXbxD1Z","1936736137500061859","https://pbs.twimg.com/media/GuCrOwHbEAAOwIE.jpg","","in","","0","0","1","https://x.com/undefined/status/1936736137500061859","76647722",
"1936735439504982207","Sun Jun 22 10:38:06 +0000 2025","3","16.10 Situasi arus lalu lintas di Off Ramp Cempaka Putih terpantau lancar. https://t.co/udg9HwrKiV","1936735439504982207","https://pbs.twimg.com/media/GuCqmTIXwAAoobV.jpg","","in","","0","0","1","https://x.com/undefined/status/1936735439504982207","76647722",
"1936734420066865287","Sun Jun 22 10:34:03 +0000 2025","1","16.00 #Polri Sat PJR PMJ melakukan pengaturan arus lalu lintas di Off Ramp Jatinegara situasi arus lalu lintas terpantau lancar. https://t.co/Cy8lutR8A9","1936734420066865287","https://pbs.twimg.com/media/GuCprDRWEAAhakE.jpg","","in","","0","0","1","https://x.com/undefined/status/1936734420066865287","76647722",
"1936733752530780664","Sun Jun 22 10:31:24 +0000 2025","1","15.44 Situasi arus lalu lintas di Interchange Cawang arah Jagorawi maupun yang akan mengarah ruas Tol Jakarta-Cikampek terpantau lancar. https://t.co/UAFF1aKfeY","1936733752530780664","https://pbs.twimg.com/media/GuCpBgDXIAANEEd.jpg","","in","","0","0","1","https://x.com/undefined/status/1936733752530780664","76647722",
"1936708898985267393","Sun Jun 22 08:52:38 +0000 2025","2","15.10 Situasi arus lalu lintas di Traffic Light Bundaran Senayan arah Semanggi terpantau lancar. https://t.co/DNbN6ckGsv","1936708898985267393","https://pbs.twimg.com/media/GuCSdabXAAAc0Pl.jpg","","in","","0","0","2","https://x.com/undefined/status/1936708898985267393","76647722",
"1936708570277675204","Sun Jun 22 08:51:20 +0000 2025","3","15.00 Situasi arus lalu lintas di Kawasan Bundaran Hotel Indonesia arah Sarinah terpantau lancar. https://t.co/T69LDhak5f","1936708570277675204","https://pbs.twimg.com/media/GuCSJ3UWAAAcdAK.jpg","","in","","0","0","1","https://x.com/undefined/status/1936708570277675204","76647722",
"1936707672621170744","Sun Jun 22 08:47:46 +0000 2025","4","14.50 Situasi arus lalu lintas di Traffic Light Pancoran arah Kuningan/Mampang Prapatan terpantau lancar. https://t.co/Q1BkAoaE7f","1936707672621170744","https://pbs.twimg.com/media/GuCRVPRXUAAiOhm.jpg","","in","","0","0","1","https://x.com/undefined/status/1936707672621170744","76647722",
"1936707091504443494","Sun Jun 22 08:45:27 +0000 2025","3","14.43 Situasi arus lalu lintas di Jl. Gatot Subroto tepatnya depan Pospol Semanggi arah Slipi terpantau lancar. https://t.co/EqpPHk1fnf","1936707091504443494","https://pbs.twimg.com/media/GuCQziobQAA9BE8.jpg","","in","","0","0","1","https://x.com/undefined/status/1936707091504443494","76647722",
"1936683744519405884","Sun Jun 22 07:12:41 +0000 2025","1","14.07 #Polri Sat Lantas Jakpus melakukan pengaturan &amp; pengamanan di Pintu 1 Jiexpo Kemayoran Jakarta Pusat situasi pengunjung yang akan memasuki Pekan Raya Jakarta (PRJ) terpantau kondusif. https://t.co/YMQkIykLfT","1936683744519405884","https://pbs.twimg.com/media/GuB7ksYaMAAVzBQ.jpg","","in","","0","0","1","https://x.com/undefined/status/1936683744519405884","76647722",
"1936661642961699200","Sun Jun 22 05:44:51 +0000 2025","2","12.41 Situasi arus lalu-lintas siang hari di sekitaran ruas Tol JORR KM. 40+800 dari Jatiwarna arah Jatiasih jadi perlambatan imbas adanya pekerjaan perbaikan jalan namun setelahnya ramai lancar. https://t.co/Iyit1yo0LJ","1936661642961699200","https://pbs.twimg.com/amplify_video_thumb/1936661181831299072/img/uXslQ1Ohqq2MJuqD.jpg","","in","","0","1","0","https://x.com/undefined/status/1936661642961699200","76647722",
"1936632798355546389","Sun Jun 22 03:50:14 +0000 2025","1","10.48 Situasi arus lalu-lintas siang hari di sekitaran Tl. Slipi Jl. Letjend. S Parman yang mengarah Palmerah Tomang Petamburan Pejompongan dan Semanggi terpantau ramai lancar. https://t.co/5JTUF1dq1S","1936632798355546389","https://pbs.twimg.com/media/GuBNQbAXEAArKPg.jpg","","in","","0","0","0","https://x.com/undefined/status/1936632798355546389","76647722",
"1936632330237710663","Sun Jun 22 03:48:23 +0000 2025","1","10.39 Situasi arus lalu-lintas siang hari di sekitaran Tl. Cengkareng Jl. Daan Mogot Raya yang mengarah Grogol Rawa Buaya Tangerang dan Kembangan terpantau ramai lancar. https://t.co/QkTDDSmOOR","1936632330237710663","https://pbs.twimg.com/media/GuBM1PXaQAAVov2.jpg","","in","","0","0","0","https://x.com/undefined/status/1936632330237710663","76647722",
"1936431096604057698","Sat Jun 21 14:28:45 +0000 2025","3","Situasi arus lalu lintas di kawasan Pintu 10 Senayan Jalan Gerbang Pemuda Jakarta Pusat terpantau ramai lancar. https://t.co/5TZOI7rhNm","1936431096604057698","https://pbs.twimg.com/media/Gt-Vy5VXgAAgIHr.jpg","","in","","0","0","0","https://x.com/undefined/status/1936431096604057698","76647722",
"1936430572022436160","Sat Jun 21 14:26:40 +0000 2025","1","Situasi arus lalu lintas di kawasan Pintu 1 PRJ Kemayoran Jakarta Pusat terpantau ramai lancar. https://t.co/ghRuQIHeQa","1936430572022436160","https://pbs.twimg.com/media/Gt-VUXQXoAAjc_3.jpg","","in","","0","0","0","https://x.com/undefined/status/1936430572022436160","76647722",
"1936430138100736151","Sat Jun 21 14:24:56 +0000 2025","3","Situasi arus lalu lintas di Traffic light Kwitang Jakarta Pusat terpantau ramai lancar. https://t.co/kXXo1e9cgr","1936430138100736151","https://pbs.twimg.com/media/Gt-U681WgAAMa_6.jpg","","in","","0","1","0","https://x.com/undefined/status/1936430138100736151","76647722",
"1936403539670204775","Sat Jun 21 12:39:15 +0000 2025","5","19.38 Situasi lalu lintas di Traffic Light Lap Tembak Senayan Jakpus terpantau ramai lancar. https://t.co/FV45LZXIYu","1936403539670204775","https://pbs.twimg.com/media/Gt98vjpXEAAjPYF.jpg","","in","","0","0","0","https://x.com/undefined/status/1936403539670204775","76647722",
"1936392214625788333","Sat Jun 21 11:54:15 +0000 2025","4","18.53 Situasi lalu lintas di depan pintu 10 Istora Senayan Jakpus giat konser musik terpantau masih lancar dan aman kondusif. https://t.co/8L4rfIlyW2","1936392214625788333","https://pbs.twimg.com/media/Gt9ycLIbkAAIMDw.jpg","","in","","0","1","0","https://x.com/undefined/status/1936392214625788333","76647722",
"1936283486081675349","Sat Jun 21 11:42:35 +0000 2025","0","@hoshi_oda0819 Halo sobat Polri terima kasih atas informasinya. Satlantas Polres Jakarta Selatan telah berupaya melakukan pengecekan dan penelusuran di jalur tersebut. situasi arus lalin sudah kembali lancar dan normal. Apabila ada informasi lain silakan hubungi 110 trmksh","1936389279594451434","","hoshi_oda0819","in","","0","0","0","https://x.com/undefined/status/1936389279594451434","76647722",
"1936385149593412013","Sat Jun 21 11:26:10 +0000 2025","4","18.25 Situasi lalu lintas di Depan Tamini Square Jaktim terpantau ramai lancar. https://t.co/goUFxWQL9G","1936385149593412013","https://pbs.twimg.com/media/Gt9r8xTWkAA5iX0.jpg","","in","","0","0","0","https://x.com/undefined/status/1936385149593412013","76647722",
"1936380975317127675","Sat Jun 21 11:09:35 +0000 2025","2","18.08 Situasi lalu lintas di Traffic Light Menteng Jakpus terpantau ramai lancar. https://t.co/HaqKqqt08h","1936380975317127675","https://pbs.twimg.com/media/Gt9oOuhX0AAl-mG.jpg","","in","","0","0","0","https://x.com/undefined/status/1936380975317127675","76647722",
"1936367118561559005","Sat Jun 21 10:14:31 +0000 2025","1","17.13 Situasi lalu lintas di Ps Inpres Jl Antasari Raya Jaksel terpantau ramai lancar. https://t.co/cTQ0c3bEWC","1936367118561559005","https://pbs.twimg.com/media/Gt9boAjWQAAnby6.jpg","","in","","0","0","0","https://x.com/undefined/status/1936367118561559005","76647722",
"1936365854368928162","Sat Jun 21 10:09:30 +0000 2025","1","17.08 Situasi lalu lintas di Traffic Light Ps Rebo arah Kp Rambutan terpantau ramai lancar. https://t.co/leAxD3DDKK","1936365854368928162","https://pbs.twimg.com/media/Gt9aeYkWIAA7Y6S.jpg","","in","","0","0","0","https://x.com/undefined/status/1936365854368928162","76647722",
"1936365065357394290","Sat Jun 21 10:06:22 +0000 2025","1","17.00 Situasi lalu lintas di Jl Asia Afrika Jakpus terpantau ramai lancar. https://t.co/aJKEUB4NxA","1936365065357394290","https://pbs.twimg.com/media/Gt9ZwMRWYAAYpjD.jpg","","in","","0","0","0","https://x.com/undefined/status/1936365065357394290","76647722",
